City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,charlottetown,46.2352,-63.1267,21.72,80,100,12.66,CA,1676017140
367,half moon bay,37.4636,-122.4286,54.01,75,0,9.22,US,1676017367
368,eugene,44.0521,-123.0867,48.25,82,75,10.36,US,1676017055
369,labrea,-7.2586,-64.7981,71.96,99,98,0.16,BR,1676017368
370,arkhangelsk,64.5401,40.5433,30.31,86,100,8.95,RU,1676017369
371,puerto leguizamo,-0.1934,-74.7819,71.31,92,98,1.59,CO,1676017370
372,talaya,61.3833,152.75,-22.36,89,100,5.37,RU,1676017370
373,jonesboro,35.8423,-90.7043,40.69,93,0,0.0,US,1676017282
374,nyurba,63.2842,118.3319,-26.46,95,100,5.08,RU,1676017373
375,lagunas,-5.2269,-75.6753,71.13,99,100,1.54,PE,1676017374
376,mahmudia,45.0833,29.0833,23.2,50,6,3.44,RO,1676017374
377,jalalabad,34.4265,70.4515,54.95,48,28,1.43,AF,1676017375
378,waipawa,-41.4122,175.5153,56.44,72,0,9.93,NZ,1676017376
379,elizabeth city,36.2946,-76.2511,66.02,85,0,16.11,US,1676017377
380,beira,-19.8436,34.8389,93.29,52,75,5.75,MZ,1676017243
381,erzin,36.9559,36.2,47.46,42,1,2.66,TR,1676017378
382,yumen,40.2833,97.2,44.15,15,66,2.1,CN,1676017080
383,champerico,14.3,-91.9167,75.72,77,0,3.71,GT,1676017380
384,arcoverde,-8.4189,-37.0539,68.76,85,89,5.75,BR,1676017162
385,luderitz,-26.6481,15.1594,71.53,68,26,8.84,NA,1676017381
386,vostok,46.4856,135.8833,11.44,95,100,1.03,RU,1676017382
387,niamey,13.5137,2.1098,79.09,9,0,13.8,NE,1676017383
388,puerto colombia,10.9878,-74.9547,78.89,83,64,24.83,CO,1676017384
389,fairbanks,64.8378,-147.7164,-7.26,77,75,4.61,US,1676017200
390,timizart,36.8,4.2667,43.16,75,84,6.17,DZ,1676017386
391,koshurnikovo,54.1667,93.3,15.19,85,100,0.31,RU,1676017328
392,shakawe,-18.3667,21.85,80.38,60,5,2.89,BW,1676017371
393,buala,-8.145,159.5921,81.5,74,100,2.39,SB,1676017387
394,salalah,17.0151,54.0924,86.09,19,0,23.02,OM,1676017388
395,saravan,39.7196,45.6483,21.9,75,14,2.82,AM,1676017390
396,abnub,27.2696,31.1511,62.89,22,10,5.1,EG,1676017391
397,innisfail,-17.5333,146.0333,76.46,94,100,3.27,AU,1676017392
398,bonthe,7.5264,-12.505,76.19,83,23,3.27,SL,1676017393
399,portland,45.5234,-122.6762,50.61,79,75,11.01,US,1676017234
400,kamiiso,41.8167,140.65,30.58,80,75,9.22,JP,1676017394
401,padang,-0.9492,100.3543,87.85,64,60,7.83,ID,1676017395
402,road town,18.4167,-64.6167,75.29,66,2,24.67,VG,1676017396
403,itaituba,-4.2761,-55.9836,71.98,99,100,1.7,BR,1676017397
404,north bend,43.4065,-124.2243,49.06,99,100,10.36,US,1676017397
405,nome,64.5011,-165.4064,-3.93,71,100,11.5,US,1676017398
406,copiapo,-27.3667,-70.3333,64.09,84,74,1.23,CL,1676017399
407,russell,32.3502,-85.1999,56.48,88,75,0.0,US,1676017400
408,eureka,40.8021,-124.1637,47.93,90,92,5.28,US,1676017313
409,birao,10.2849,22.7882,83.1,8,77,11.3,CF,1676017401
410,hami,42.8,93.45,38.17,34,100,3.98,CN,1676017401
411,lianran,24.9227,102.485,64.94,20,0,16.2,CN,1676017402
412,saint-augustin,51.226,-58.6502,-8.97,93,10,4.16,CA,1676017403
413,vikulovo,56.8167,70.6107,14.07,90,74,8.05,RU,1676017404
414,kadaya,50.9327,119.2911,-0.89,96,100,1.5,RU,1676017406
415,ahipara,-35.1667,173.1667,63.97,72,100,5.08,NZ,1676017407
416,nantucket,41.2835,-70.0995,51.94,97,100,14.97,US,1676017409
417,sao jose da coroa grande,-8.8978,-35.1478,77.88,84,89,9.71,BR,1676017409
418,mayo,38.8876,-76.5119,65.35,75,0,10.36,US,1676017270
419,faya,18.3851,42.4509,68.52,34,2,7.09,SA,1676017412
420,nadym,65.5333,72.5167,15.1,90,100,18.95,RU,1676017413
421,galveston,29.3669,-94.9669,58.95,86,0,5.75,US,1676017413
422,adrar,20.5022,-10.0711,64.31,19,99,9.35,MR,1676017414
423,porto santo,33.072,-16.3415,61.18,77,40,18.41,PT,1676017415
424,ishinomaki,38.4167,141.3,28.49,98,100,7.49,JP,1676017415
425,dingwall,57.5953,-4.4272,53.08,81,100,19.42,GB,1676017416
426,bardiyah,31.7561,25.0865,54.95,66,75,13.58,LY,1676017417
427,basse,52.5518,9.5069,39.34,91,75,10.36,DE,1676017418
428,otradnoye,59.7775,30.8181,32.05,89,100,16.22,RU,1676017418
429,gustrow,53.7972,12.1734,38.97,93,75,10.36,DE,1676017314
430,avdon,54.6667,55.7167,22.32,86,100,11.18,RU,1676017420
431,tautira,-17.7333,-149.15,80.35,78,37,11.83,PF,1676017421
432,talas,38.6908,35.5538,14.67,73,0,4.61,TR,1676017421
433,batemans bay,-35.7167,150.1833,64.36,92,59,1.7,AU,1676017422
434,sioux lookout,50.1001,-91.917,8.67,78,100,8.05,CA,1676017424
435,kargopol,61.5071,38.9456,21.16,91,100,11.92,RU,1676017271
436,martapura,-3.4167,114.85,89.69,62,40,4.61,ID,1676017426
437,mabaruma,8.2,-59.7833,69.82,98,98,2.19,GY,1676017426
438,ovre ardal,61.3167,7.8,23.88,99,100,3.96,NO,1676017427
439,porto novo,6.4965,2.6036,82.22,76,100,3.87,BJ,1676017407
440,castelo branco,39.8222,-7.4909,35.38,82,0,6.31,PT,1676017229
441,tsabong,-26.0217,22.401,82.47,31,2,10.98,BW,1676017429
442,kaitangata,-46.2817,169.8464,53.22,80,33,3.09,NZ,1676017430
443,deputatskiy,69.3,139.9,-43.02,98,89,3.94,RU,1676017431
444,dubbo,-32.25,148.6167,86.13,32,11,4.61,AU,1676017432
445,sikasso,10.9167,-7.0,79.3,45,0,2.91,ML,1676017432
446,koungou,-12.7336,45.2042,85.71,74,0,11.5,YT,1676017433
447,yar-sale,66.8333,70.8333,18.63,93,100,17.0,RU,1676017434
448,kaptanganj,26.9267,83.7153,78.26,29,0,7.45,IN,1676017434
449,rocha,-34.4833,-54.3333,63.32,86,0,3.11,UY,1676017435
450,muli,2.9167,73.5667,81.23,69,9,15.86,MV,1676017436
451,port-gentil,-0.7193,8.7815,85.96,70,40,5.75,GA,1676017436
452,udachnyy,66.4167,112.4,-15.32,97,100,5.14,RU,1676017437
453,huron,41.1501,-82.5499,39.0,83,100,20.83,US,1676017438
454,kutum,14.2,24.6667,71.37,10,39,10.42,SD,1676017439
455,destin,30.3935,-86.4958,64.4,91,100,6.91,US,1676017439
456,excelsior springs,39.3392,-94.2261,34.57,71,100,8.05,US,1676017441
457,kissidougou,9.1848,-10.0999,73.09,80,13,4.03,GN,1676017441
458,avera,33.194,-82.5271,60.31,97,96,4.99,US,1676017442
459,oussouye,12.485,-16.5469,68.18,83,1,10.16,SN,1676017443
460,sangar,63.9242,127.4739,-36.96,96,79,2.98,RU,1676017444
461,turayf,31.6725,38.6637,44.85,36,40,27.63,SA,1676017445
462,doha,25.2867,51.5333,66.18,39,0,18.41,QA,1676016843
463,lodja,-3.4833,23.4333,81.16,60,85,2.48,CD,1676017446
464,chodziez,52.995,16.9198,31.69,83,100,12.66,PL,1676017447
465,dzhebariki-khaya,62.2167,135.8,-40.09,99,32,2.15,RU,1676017449
466,muzaffarabad,34.37,73.4711,59.09,47,7,8.25,PK,1676017449
467,new ulm,44.3125,-94.4605,10.44,76,5,17.27,US,1676017450
468,wanning,18.8003,110.3967,78.51,73,57,9.48,CN,1676017451
469,bahia honda,22.9036,-83.1592,70.65,82,24,5.59,CU,1676017453
470,kingori,-3.2833,36.9833,86.5,28,20,4.12,TZ,1676017454
471,dunmore,41.4198,-75.6324,56.98,87,20,7.0,US,1676017323
472,jijiang,29.2906,106.2542,62.49,51,6,5.84,CN,1676017455
473,santa cruz,-17.8,-63.1667,74.66,94,75,8.05,BO,1676017392
474,lima,-12.0432,-77.0282,72.9,85,75,11.5,PE,1676017385
475,dudinka,69.4058,86.1778,-0.92,95,100,27.25,RU,1676017459
476,saint-paul,-21.0096,55.2707,89.71,75,100,2.77,RE,1676017460
477,opuwo,-18.0607,13.84,77.47,38,2,1.36,NA,1676017462
478,salta,-24.7859,-65.4117,61.39,94,0,1.14,AR,1676017463
479,ekhabi,53.5102,142.9671,-21.24,95,8,6.38,RU,1676017463
480,neuquen,-38.9516,-68.0591,71.49,53,0,0.0,AR,1676017464
481,sao gabriel da cachoeira,-0.1303,-67.0892,72.03,99,100,0.69,BR,1676017465
482,acapulco,16.8634,-99.8901,75.02,73,0,3.44,MX,1676017466
483,axim,4.8699,-2.2405,80.94,78,41,3.76,GH,1676017467
484,morant bay,17.8815,-76.4093,76.62,83,5,7.65,JM,1676017469
485,staffanstorp,55.6428,13.2064,38.73,87,0,13.8,SE,1676017472
486,monamon,16.8833,120.8833,66.58,47,79,0.16,PH,1676017472
487,colac,-38.3333,143.5833,69.84,50,0,12.73,AU,1676017473
488,sola,-13.8833,167.55,82.56,69,84,13.87,VU,1676017474
489,coquimbo,-29.9533,-71.3436,64.13,88,100,1.14,CL,1676017181
490,beatrice,40.2681,-96.747,24.19,68,0,12.66,US,1676017306
491,kudahuvadhoo,2.6708,72.8944,81.14,70,10,14.94,MV,1676017478
492,santa lucia,27.9117,-15.5407,49.77,72,75,5.75,ES,1676017479
493,poso,-1.3959,120.7524,83.53,70,100,5.06,ID,1676017481
494,dehloran,32.6941,47.2679,51.31,31,39,2.37,IR,1676017481
495,verkhnevilyuysk,63.4453,120.3167,-30.35,97,97,4.54,RU,1676017482
496,dukuhturi,-6.9,109.0833,82.83,77,37,12.95,ID,1676017482
497,catamarca,-28.4696,-65.7852,76.77,69,0,6.67,AR,1676017483
498,baghdad,33.3406,44.4009,48.11,57,75,6.91,IQ,1676017484
499,krasnaya gora,52.9995,31.6023,22.68,88,99,14.2,RU,1676017485
500,luebo,-5.35,21.4167,83.93,54,64,1.83,CD,1676017486
501,tignere,7.3667,12.65,79.81,14,6,7.67,CM,1676017486
502,holsted,55.5109,8.9187,41.95,97,100,7.14,DK,1676017487
503,neyshabur,36.2133,58.7958,33.75,64,100,5.01,IR,1676017488
504,kem,64.9555,34.5793,29.34,91,100,11.86,RU,1676017488
505,humberto de campos,-2.5983,-43.4611,73.96,93,58,2.06,BR,1676017489
506,launceston,-41.45,147.1667,75.61,55,75,10.36,AU,1676017490
507,uray,60.1247,64.7758,21.36,89,80,5.19,RU,1676017493
508,gari,59.4307,62.3497,24.39,86,26,4.85,RU,1676017494
509,astoria,46.1879,-123.8313,48.85,94,100,9.22,US,1676017483
510,joao pinheiro,-17.7425,-46.1725,65.89,88,42,2.86,BR,1676017495
511,tecoanapa,16.5167,-98.75,73.11,75,0,4.03,MX,1676017496
512,batagay-alyta,67.8006,130.4114,-38.51,100,97,0.98,RU,1676017497
513,pundaguitan,6.3711,126.1689,81.84,74,100,15.57,PH,1676017498
514,macara,-4.3833,-79.95,71.82,96,99,1.86,EC,1676017498
515,kandiari,26.9156,68.5216,82.85,22,11,5.03,PK,1676017499
516,diffa,13.3154,12.6113,76.42,18,74,15.73,NE,1676017500
517,iskilip,40.7353,34.4739,28.62,80,69,2.57,TR,1676017500
518,morondava,-20.2833,44.2833,76.75,81,100,5.93,MG,1676017502
519,waw,7.7029,27.9953,88.92,14,32,6.13,SS,1676017503
520,conop,46.1,21.8833,29.61,63,2,1.48,RO,1676017503
521,metu,8.3,35.5833,81.18,27,16,3.96,ET,1676017504
522,jiblah,13.9216,44.1467,70.18,20,0,5.32,YE,1676017506
523,kuybyshevo,47.8123,38.9073,25.29,68,100,3.67,RU,1676017226
524,massakory,12.996,15.7293,77.47,9,7,14.88,TD,1676017508
525,port moresby,-9.4431,147.1797,85.42,62,75,11.5,PG,1676017333
526,rovaniemi,66.5,25.7167,27.81,100,75,4.61,FI,1676017512
527,trogir,43.5125,16.2517,35.8,32,0,12.66,HR,1676017513
528,pangody,65.85,74.4859,12.4,86,100,18.88,RU,1676017514
529,the pas,53.8251,-101.2541,14.02,79,100,5.75,CA,1676017515
530,kruisfontein,-34.0033,24.7314,77.88,48,2,12.88,ZA,1676017516
531,pangkalanbuun,-2.6833,111.6167,93.69,46,100,6.71,ID,1676017517
532,mayumba,-3.432,10.6554,81.45,82,91,8.75,GA,1676017518
533,chapais,49.7834,-74.8492,11.98,95,100,9.93,CA,1676017419
534,kharan,28.5833,65.4167,66.36,20,0,5.39,PK,1676017520
535,brokopondo,4.75,-55.1667,73.06,93,100,6.87,SR,1676017521
536,japura,-0.3167,102.35,87.6,62,85,4.14,ID,1676017522
537,henties bay,-22.116,14.2845,68.18,79,57,4.79,NA,1676017523
538,sur,22.5667,59.5289,75.9,52,0,7.34,OM,1676017450
539,lev tolstoy,53.2134,39.446,22.14,94,75,12.17,RU,1676017528
540,cervantes,-39.05,-67.3833,73.78,37,24,9.19,AR,1676017529
541,ostersund,63.1792,14.6357,26.62,93,20,23.02,SE,1676017530
542,carutapera,-1.195,-46.02,75.51,91,21,4.32,BR,1676017475
543,mayen,50.3333,7.2167,34.45,82,95,3.94,DE,1676017444
544,aktau,43.65,51.2,28.98,42,68,4.68,KZ,1676017544
545,vila velha,-20.3297,-40.2925,75.15,95,20,4.61,BR,1676017545
546,kavaratti,10.5669,72.642,80.46,75,30,6.08,IN,1676017545
547,waling,27.9833,83.7667,75.81,31,9,5.48,NP,1676017546
548,imbituba,-28.24,-48.6703,71.15,89,100,6.96,BR,1676017547
549,klaksvik,62.2266,-6.589,49.12,94,100,24.0,FO,1676017548
550,pindiga,9.9833,10.9333,79.9,9,74,13.24,NG,1676017550
551,markova,48.6758,24.4138,26.47,64,95,4.25,UA,1676017550
552,husavik,66.0449,-17.3389,25.59,69,100,10.45,IS,1676017551
553,tutoia,-2.7619,-42.2744,76.82,87,87,7.43,BR,1676017552
554,marsabit,2.3284,37.9899,76.05,45,6,16.8,KE,1676017553
555,palkino,57.5409,28.0126,31.75,87,98,16.13,RU,1676017557
556,yinchuan,38.4681,106.2731,37.92,57,72,2.08,CN,1676017558
557,gondanglegi,-7.7479,112.0132,83.71,79,99,7.54,ID,1676017559
558,ust-kuyga,70.0167,135.6,-52.98,100,89,4.97,RU,1676017559
559,mao,39.8885,4.2658,46.96,61,20,11.5,ES,1676017561
560,linshui,36.4247,114.2047,49.86,41,48,12.35,CN,1676017562
561,tukrah,32.5341,20.5791,55.76,65,37,29.97,LY,1676017563
562,rincon,32.296,-81.2354,67.96,88,75,11.5,US,1676017527
563,sistranda,63.7256,8.834,31.96,57,100,30.33,NO,1676017565
564,antalaha,-14.9003,50.2788,82.54,70,99,9.15,MG,1676017565
565,kamaishi,39.2667,141.8833,34.29,98,100,4.83,JP,1676017568
566,north platte,41.1239,-100.7654,13.89,85,0,5.75,US,1676017568
567,klyuchi,52.2667,79.1667,5.22,87,100,3.4,RU,1676017569
568,kristiansund,63.1115,7.732,34.45,60,75,11.5,NO,1676017571
569,peleduy,59.6289,112.7406,8.67,92,100,6.15,RU,1676017572
570,antofagasta,-23.65,-70.4,69.08,86,89,2.15,CL,1676017573
571,ust-uda,54.1742,103.0304,16.12,83,100,1.79,RU,1676017574
572,bali,-8.5,115.0,86.97,69,97,5.06,ID,1676017575
